status	isa	module	addr	asm_lines	name	note
1	thumb	code_8020D50	0x08020e68	5	sub_8020E68	
1	thumb	code_8020D50	0x08020e74	14	sub_8020E74	
1	thumb	code_8020D50	0x08020e90	14	sub_8020E90	
1	thumb	code_8020D50	0x08020eac	14	sub_8020EAC	
1	thumb	code_8020D50	0x08020ec8	18	sub_8020EC8	
1	thumb	code_8020D50	0x08020eec	12	sub_8020EEC	
1	thumb	code_8020D50	0x08020f08	32	sub_8020F08	
1	thumb	code_8020D50	0x08020f4c	47	sub_8020F4C	
1	thumb	code_8020D50	0x08020fb8	58	sub_8020FB8	
1	thumb	code_8020D50	0x0802103c	19	sub_802103C	
1	thumb	code_8020D50	0x08021064	41	sub_8021064	
1	thumb	code_8020D50	0x080210c0	53	sub_80210C0	
1	thumb	code_8020D50	0x08021130	42	sub_8021130	
0	thumb	code_8020D50	0x08021184	157	sub_8021184	⏸ 头部块b/idx/ptr/val四级home; permuter 905; 见progress
0	thumb	code_8020D50	0x080212b4	326	sub_80212B4	
0	thumb	code_8020D50	0x0802151c	227	sub_802151C	
1	thumb	code_8020D50	0x08021700	66	sub_8021700	
1	thumb	code_8020D50	0x08021788	75	sub_8021788	✅ 2026-09-04 opencode: switch(gUnk_03000816) case0/1/2; case0: 018&0x1000→GetField_C_wide(0)==0清018 else v=GetField_C_wide(0), v==4且((u16)v&076C)==0→sub_802181C(0x02035AC0,0x18,2,arg0); case1置018位+016=0, case2=016=0; 关键=(u16)v强转使ands落res寄存器(r1)而非gUnk(r0)(规则RTL操作数序); 宽返回__asm__别名DialogCtx_GetField_C_wide; bytecmp仅bl槽差, fncheck见下
0	thumb	code_8020D50	0x0802181c	141	sub_802181C	
0	thumb	code_8020D50	0x0802192c	1370	sub_802192C	
0	thumb	code_8020D50	0x08022458	122	sub_8022458	
0	thumb	code_8020D50	0x08022550	193	sub_8022550	
0	thumb	code_8020D50	0x08022710	1102	sub_8022710	
0	thumb	code_8020D50	0x08022f2c	208	sub_8022F2C	
0	thumb	code_8020D50	0x080230bc	293	sub_80230BC	
0	thumb	code_8020D50	0x08023320	123	sub_8023320	
0	thumb	code_8020D50	0x08023414	504	sub_8023414	
0	thumb	code_8020D50	0x08023820	1485	sub_8023820	
0	thumb	code_8020D50	0x080244bc	180	sub_80244BC	
0	thumb	code_8020D50	0x08024618	106	sub_8024618	⏸ 语义已全解; permuter 最佳 2475; 纯 C 无法匹配 — GCC2 home 分配差异 (dest→r6 vs r8, limit→r4 vs r5, data→r2 vs r1, ffCount→r1 vs r3, idx→r3 vs r4, constVal→r7 vs r6); 非零路径 constB000/constB001 用 u32 变量加载 32 位池常量 (与目标一致), 零路径 constVal 复用同一常量; 详情见 progress.md
0	thumb	code_8020D50	0x080246e8	163	sub_80246E8	
1	thumb	code_8020D50	0x08024820	119	sub_8024820	✅ 2026-09-04 gpnux: 跳表switch, 守卫if((s8)gUnk_03000768<=9)+switch(idx)(case3须与0,1,2,4分离成独立同码块,6种case公用尾块), 关键: sub_8018798第二参按ROM惯例为s16(-1经movs r4,#1;rsbs物化, u16被折0xFFFF池化), 原型u16->s16两参体字节不变; fncheck OK 288B, 新登记gUnk_03000768
0	thumb	code_8020D50	0x08024940	1402	sub_8024940	
1	thumb	code_8020D50	0x0802550c	5	sub_802550C	
0	thumb	code_8020D50	0x08025518	129	sub_8025518	⏸ 2026-09-04 opencode: 位域打包2个u32写out+返回(u16)(arg3+gUnk_08393A30[arg4*4+arg5]); 结构已全解(union{struct S(15位域);u32 w[2]}强制每字段写回内存, 规则118); 干净最优候选permuter/sub_8025518/cand945.c(permuter945/fndiff1755); 卡点=global-alloc home互换(arg4应sl/mask应r8, 我相反)+word1未每字段写回[sp+4]; permuter<945全靠new_var=u.w[0]截断word0作弊(规则18)非法; 详情progress
1	thumb	code_8020D50	0x08025638	11	sub_8025638	
1	thumb	code_8020D50	0x08025650	75	sub_8025650	✅ 2026-09-04 opencode: 写tile边框(arg0+0x22C/0x36C), 计数器gUnk_0300076E=(+1)%16(asrs序列,须%16非&0xF), p=arg0+0x20E须在arg1==0检查前算; 卡10B=home互换+CSE转发, 用规则111分支内局部化重读(u16 c=gUnk_0300076E)一次解开subs→r0/reload/arg0→r7三处; bytecmp OK 148B, fncheck OK
1	thumb	code_8020D50	0x080256e4	67	sub_80256E4	✅ 2026-09-02 opencode: tilemap区域调色板覆写(BgMap_PalFillRect循环); 条件: row<奇数阈值+limit; 位掩码(gUnk_03000784)判row标记; 新符号gUnk_03000784(u16); bits中间变量强制调度掩码后置; fncheck OK	
1	thumb	code_8020D50	0x0802576c	53	sub_802576C	
0	thumb	code_8020D50	0x080257d8	209	sub_80257D8	
0	thumb	code_8020D50	0x08025994	497	sub_8025994	
0	thumb	code_8020D50	0x08025da8	354	sub_8025DA8	
0	thumb	code_8020D50	0x080260bc	469	sub_80260BC	
0	thumb	code_80264C0	0x080264c0	595	sub_80264C0	
0	thumb	code_80264C0	0x0802698c	410	sub_802698C	
0	thumb	code_80264C0	0x08026d08	299	sub_8026D08	
0	thumb	code_80264C0	0x08026f88	302	sub_8026F88	
0	thumb	code_80264C0	0x0802723c	440	sub_802723C	
1	thumb	code_80264C0	0x0802761c	148	sub_802761C	✅ 2026-09-03 gpnux: 状态机case0/1-7/9; 尾部调度需mask temp+zero变量; 规则16/37开关·467ec3b	
0	thumb	code_80264C0	0x08027760	308	sub_8027760	
0	thumb	code_80264C0	0x08027a20	400	sub_8027A20	
0	thumb	code_80264C0	0x08027d9c	342	sub_8027D9C	
0	thumb	code_80264C0	0x08028098	262	sub_8028098	
0	thumb	code_80264C0	0x080282ec	313	sub_80282EC	
0	thumb	code_80264C0	0x080285a0	255	sub_80285A0	
0	thumb	code_80264C0	0x080287ec	326	sub_80287EC	
0	thumb	code_80264C0	0x08028ad8	877	sub_8028AD8	
0	thumb	code_80264C0	0x08029268	309	sub_8029268	
0	thumb	code_80264C0	0x08029510	283	sub_8029510	
0	thumb	code_80264C0	0x08029784	258	sub_8029784	
0	thumb	code_80264C0	0x080299c8	254	sub_80299C8	
0	thumb	code_80264C0	0x08029bf8	611	sub_8029BF8	
0	thumb	code_80264C0	0x0802a154	821	sub_802A154	
0	thumb	code_80264C0	0x0802a86c	611	sub_802A86C	
0	thumb	code_80264C0	0x0802adc4	353	sub_802ADC4	
0	thumb	code_80264C0	0x0802b0f0	598	sub_802B0F0	
0	thumb	code_80264C0	0x0802b608	301	sub_802B608	
0	thumb	code_80264C0	0x0802b8bc	268	sub_802B8BC	
0	thumb	code_80264C0	0x0802bb24	273	sub_802BB24	
0	thumb	code_80264C0	0x0802bd94	382	sub_802BD94	
0	thumb	code_80264C0	0x0802c0ec	407	sub_802C0EC	
0	thumb	code_80264C0	0x0802c490	280	sub_802C490	
0	thumb	code_80264C0	0x0802c714	321	sub_802C714	
0	thumb	code_80264C0	0x0802c9e8	540	sub_802C9E8	
0	thumb	code_80264C0	0x0802ce90	391	sub_802CE90	
0	thumb	code_80264C0	0x0802d1fc	263	sub_802D1FC	
0	thumb	code_80264C0	0x0802d454	321	sub_802D454	
0	thumb	code_80264C0	0x0802d728	375	sub_802D728	
0	thumb	code_80264C0	0x0802da78	408	sub_802DA78	
0	thumb	code_80264C0	0x0802de04	202	sub_802DE04	
0	thumb	code_80264C0	0x0802dfdc	262	sub_802DFDC	
0	thumb	code_80264C0	0x0802e234	269	sub_802E234	
0	thumb	code_80264C0	0x0802e49c	241	sub_802E49C	
0	thumb	code_80264C0	0x0802e6c8	459	sub_802E6C8	
0	thumb	code_80264C0	0x0802eac4	347	sub_802EAC4	
0	thumb	code_80264C0	0x0802edd8	356	sub_802EDD8	
0	thumb	code_80264C0	0x0802f100	400	sub_802F100	
0	thumb	code_80264C0	0x0802f480	262	sub_802F480	
0	thumb	code_80264C0	0x0802f6d8	345	sub_802F6D8	
0	thumb	code_80264C0	0x0802f9ec	534	sub_802F9EC	
0	thumb	code_80264C0	0x0802fe98	451	sub_802FE98	
0	thumb	code_80264C0	0x0803029c	433	sub_803029C	
0	thumb	code_80264C0	0x08030664	371	sub_8030664	
0	thumb	code_80264C0	0x080309b0	262	sub_80309B0	
0	thumb	code_80264C0	0x08030c08	173	sub_8030C08	
0	thumb	code_80264C0	0x08030d9c	174	sub_8030D9C	
0	thumb	code_80264C0	0x08030f30	174	sub_8030F30	
0	thumb	code_80264C0	0x080310c4	174	sub_80310C4	
0	thumb	code_80264C0	0x08031258	174	sub_8031258	
0	thumb	code_80264C0	0x080313ec	174	sub_80313EC	
0	thumb	code_80264C0	0x08031580	174	sub_8031580	
0	thumb	code_80264C0	0x08031714	174	sub_8031714	
0	thumb	code_80264C0	0x080318a8	174	sub_80318A8	
0	thumb	code_80264C0	0x08031a3c	174	sub_8031A3C	
0	thumb	code_80264C0	0x08031bd0	174	sub_8031BD0	
0	thumb	code_80264C0	0x08031d64	174	sub_8031D64	
0	thumb	code_80264C0	0x08031ef8	174	sub_8031EF8	
0	thumb	code_80264C0	0x0803208c	174	sub_803208C	
0	thumb	code_80264C0	0x08032220	174	sub_8032220	
0	thumb	code_80264C0	0x080323b4	174	sub_80323B4	
0	thumb	code_80264C0	0x08032548	222	sub_8032548	
0	thumb	code_80264C0	0x0803272c	240	sub_803272C	
0	thumb	code_80264C0	0x08032948	485	sub_8032948	
1	thumb	code_80264C0	0x08032d74	124	sub_8032D74	✅ 2026-09-03 claude-c: 状态机switch (0/19/20/6/9); 2要点: ①case块源码顺序须按ROM序重排(0,19,20,6,9); ②三目写成 cond==0?A:B 方向(基值0x371为0时subs#0xF→0x362); fncheck OK 298B, sha1 绿
0	thumb	code_80264C0	0x08032ea0	705	sub_8032EA0	
0	thumb	code_80264C0	0x080334b8	547	sub_80334B8	
0	thumb	code_80264C0	0x08033988	526	sub_8033988	
0	thumb	code_80264C0	0x08033e2c	705	sub_8033E2C	
1	thumb	code_80264C0	0x08034440	161	sub_8034440	✅ 2026-09-04 opencode: switch(gUnk_03000820)状态机 case0/1/2/5/6/8/9; sub_801EEE4 头原型 void→u8 (返回被消费); fndiff 全等(仅池/9 bl 槽假差), fncheck OK 364B; 全量 make+SHA1 绿
0	thumb	code_80264C0	0x080345ac	161	sub_80345AC	
0	thumb	code_80264C0	0x08034718	170	sub_8034718	
0	thumb	code_80264C0	0x080348a8	382	sub_80348A8	
0	thumb	code_80264C0	0x08034bfc	184	sub_8034BFC	
0	thumb	code_80264C0	0x08034d94	161	sub_8034D94	
0	thumb	code_80264C0	0x08034f00	243	sub_8034F00	
0	thumb	code_80264C0	0x08035130	243	sub_8035130	
0	thumb	code_80264C0	0x08035360	589	sub_8035360	
0	thumb	code_80264C0	0x0803586c	294	sub_803586C	
0	thumb	code_80264C0	0x08035b04	294	sub_8035B04	
0	thumb	code_80264C0	0x08035d9c	294	sub_8035D9C	
0	thumb	code_80264C0	0x08036034	294	sub_8036034	
0	thumb	code_80264C0	0x080362cc	294	sub_80362CC	
0	thumb	code_80264C0	0x08036564	413	sub_8036564	
0	thumb	code_80264C0	0x080368fc	245	sub_80368FC	
0	thumb	code_80264C0	0x08036b30	388	sub_8036B30	
0	thumb	code_80264C0	0x08036ea4	201	sub_8036EA4	
0	thumb	code_80264C0	0x08037078	343	sub_8037078	
0	thumb	code_80264C0	0x08037388	565	sub_8037388	
0	thumb	code_80264C0	0x08037868	433	sub_8037868	
0	thumb	code_80264C0	0x08037c40	201	sub_8037C40	
0	thumb	code_80264C0	0x08037e14	198	sub_8037E14	
0	thumb	code_80264C0	0x08037fe8	198	sub_8037FE8	
0	thumb	code_80264C0	0x080381bc	198	sub_80381BC	
0	thumb	code_80264C0	0x08038390	199	sub_8038390	
0	thumb	code_80264C0	0x08038568	206	sub_8038568	
0	thumb	code_80264C0	0x0803874c	198	sub_803874C	
0	thumb	code_80264C0	0x08038920	393	sub_8038920	
0	thumb	code_80264C0	0x08038c84	201	sub_8038C84	
0	thumb	code_80264C0	0x08038e44	216	sub_8038E44	
0	thumb	code_80264C0	0x08039024	294	sub_8039024	
1	thumb	code_80264C0	0x080392c0	117	sub_80392C0	✅ 2026-09-04 agent_glm: 状态机(gUnk_03000820 switch 0/19/20/6/9), 同族 sub_8032D74 模板仅 case0 第三参恒 0x3CB; case序=ROM序(规则124); 关键=permuter base.c 用 __asm__(".set gUnk_x,0x03XXXXXX")+extern 兼得真实符号语义(入口指针物化r2跨switch供case6写)与无重定位假差异; 原型 void→u8(同族先例,无C调用者); fncheck OK 288B, sha1 绿
0	thumb	code_80264C0	0x080393e0	371	sub_80393E0	
0	thumb	code_80264C0	0x08039724	575	sub_8039724	
0	thumb	code_80264C0	0x08039c38	947	sub_8039C38	⏸ .s被跳转表截断, 需先补全反汇编
0	thumb	code_80264C0	0x0803a478	485	sub_803A478	
0	thumb	code_80264C0	0x0803a8d0	749	sub_803A8D0	
0	thumb	code_80264C0	0x0803af60	588	sub_803AF60	
0	thumb	code_80264C0	0x0803b484	867	sub_803B484	
0	thumb	code_80264C0	0x0803bbec	831	sub_803BBEC	
0	thumb	code_80264C0	0x0803c328	1271	sub_803C328	
0	thumb	code_80264C0	0x0803ce0c	444	sub_803CE0C	
0	thumb	code_80264C0	0x0803d20c	444	sub_803D20C	
0	thumb	code_80264C0	0x0803d60c	1011	sub_803D60C	
0	thumb	code_80264C0	0x0803decc	766	sub_803DECC	
0	thumb	code_80264C0	0x0803e58c	937	sub_803E58C	
0	thumb	code_80264C0	0x0803ed34	589	sub_803ED34	
0	thumb	code_80264C0	0x0803f21c	140	sub_803F21C	
1	thumb	code_80264C0	0x0803f328	127	sub_803F328	✅ 2026-09-03 opencode: 对话框状态机(gUnk_0300086A switch 0-5): 0=返1; 1=DialogCtx_Clear3+Bg0_InitClear+sub_80196D4(0,0x02035AC0,0xB,...)9参+0825清零置v=2; 2=DialogCtx_GetField_C(0)==4→sub_803F21C(0x02035AC0,arg0)+sub_80187C0(0x400)置3; 3=sub_80187B4()&0x400==0置4; 4=0825<=0x27自增否则DialogCtx_SetHead(0,2,2)置5; 5=GetField_C(0)==0→Disp_Bg1Off置v; 关键=base(int)局部先物化池0x02035AC0再movs r4(规则44); 尾sub_801933C; fncheck OK 284B
0	thumb	code_80264C0	0x0803f444	185	sub_803F444	
1	thumb	code_80264C0	0x0803f5b4	77	sub_803F5B4	✅ 2026-09-03 zai: 遍历出生点表0x1X项调sub_804473C累加池entry+0xB2 u16并计数0858++; 关键=buf两步存储阻地址物化被sched提到call前+result累加器形态+循环内重读全局指针; 新符号gUnk_03000858(iwram+linker); sub_804473C原型void→u32; fncheck OK 164B
0	thumb	code_80264C0	0x0803f658	1127	sub_803F658	
0	thumb	code_80264C0	0x0803ff54	241	sub_803FF54	
0	thumb	code_80264C0	0x080401ac	438	sub_80401AC	
1	thumb	code_80264C0	0x080405a4	113	sub_80405A4	✅ 2026-09-03 zai: 状态机(0/2/9): 0=存0824/0822/0828/0829+0825清零+Rng_LcgNext()%0x64<=0x45且sub_80187B4()&0x220==0则|0x20置2否则置9; 2=同sub_8042AB4渐变但else尾部sub_80207A4+obj[0xBE]=0xFF+obj[0xAB]=7+置9; 关键=((u32(*)(void))Rng_LcgNext)()强转消u16截断+DeMorgan反转让失败块成前向目标+f2a初始化声明; fncheck OK 236B
0	thumb	code_80264C0	0x08040690	1036	sub_8040690	
0	thumb	code_80264C0	0x08040ee8	482	sub_8040EE8	
0	thumb	code_80264C0	0x08041308	454	sub_8041308	
0	thumb	code_80264C0	0x080416f0	341	sub_80416F0	
0	thumb	code_80264C0	0x080419e0	604	sub_80419E0	
0	thumb	code_80264C0	0x08041edc	376	sub_8041EDC	
1	thumb	code_80264C0	0x08042200	89	sub_8042200	✅ 2026-09-03 zai: 状态机(gUnk_03000820 switch 0/2/9): 0=存obj[0x35]/0x2A到0824/0822+sub_801CA08(obj,3,0x1B4,0xD,result)置2; 2=等obj+0x24 bit0x1000→sub_804C3A4+清位+sub_80207DC(obj[0xBF],obj[0xC0],0822,0824)置9; 9=返2; 新符号gUnk_03000822(u16)/0824(u8); fncheck OK 184B
0	thumb	code_80264C0	0x080422b8	560	sub_80422B8	
0	thumb	code_80264C0	0x08042784	358	sub_8042784	
1	thumb	code_80264C0	0x08042ab4	108	sub_8042AB4	✅ 2026-09-03 zai: 状态机(switch 0/2/9/0x12): 0=存0824/0822/0828/0829/0825清零+sub_80187B4()&0x200判0x12或|0x20置2; 2=0825<=0x13时sub_801768C(0828,-0828,0x14,0825,0820)渐变写obj[0xBF]否则置9; 9=sub_80207A4+obj[0xAB]=7+obj[0xBE]=0xFF返2; 关键=块内u16 f2a=mem|0x20初始化声明(常量寄存器当orrs目标)+else块前向分支; 新符号gUnk_03000828/0829; fncheck OK 220B
0	thumb	code_80264C0	0x08042b90	322	sub_8042B90	
0	thumb	code_80264C0	0x08042e70	855	sub_8042E70	
0	thumb	code_80264C0	0x08043554	449	sub_8043554	
0	thumb	code_80264C0	0x08043938	237	sub_8043938	
0	thumb	code_80264C0	0x08043b5c	478	sub_8043B5C	
0	thumb	code_80264C0	0x08043f90	460	sub_8043F90	
1	thumb	code_8044394	0x08044394	70	sub_8044394	
1	thumb	code_8044394	0x08044414	6	sub_8044414	
1	thumb	code_8044394	0x08044420	5	sub_8044420	
1	thumb	code_8044394	0x0804442c	40	sub_804442C	
1	thumb	code_8044394	0x0804448c	6	sub_804448C	
1	thumb	code_8044394	0x08044498	5	sub_8044498	
1	thumb	code_8044394	0x080444a4	34	sub_80444A4	
1	thumb	code_8044394	0x080444e8	22	sub_80444E8	✅ 2026-09-02 opencode: 三全局(0844/0845/0856)全0则返1; 用命名 gUnk_03000844 非裸地址; fncheck OK 44B
1	thumb	code_8044394	0x08044514	42	sub_8044514	
1	thumb	code_8044394	0x08044574	48	sub_8044574	
1	thumb	code_8044394	0x080445e0	4	sub_80445E0	
1	thumb	code_8044394	0x080445e8	74	sub_80445E8	✅ 2026-09-03 ll-agent: 遍历gUnk_03000840[i]&0xF索引GetObjPool槽, obj[0xAC]==arg0[0xAC]时写gUnk_03004F90[idx]=arg1; 关键=off+base序(1B)+0xF内联不抽mask变量(112B→8B); fncheck OK 152B
1	thumb	code_8044394	0x08044680	17	sub_8044680	
1	thumb	code_8044394	0x080446a4	13	sub_80446A4	
1	thumb	code_8044394	0x080446bc	54	sub_80446BC	✅ 2026-09-02 opencode: obj kind>11 且 !gUnk_03000884 时, 按 (s8)arg0[0xBC] 选列(==1→列2/3 否则0/1), 查 gUnk_0839DBF6[kind-0xc][col] 阈值门限 obj[0x28], 过则 Sfx_Play(表值,2,0)+置 gUnk_03000884=1; 关键坑=arg0[0xBC] 判定须 switch{case0;case1}(或 !=0&&==1) 才出目标两条 cmp(==0/==1), 单 if(==1) 只一条; gUnk_03000884 用命名符号(非裸地址, 裸地址反致 r6 保留); 新登记 ROM 表 gUnk_0839DBF6[][4]; fncheck OK 108B
1	thumb	code_8044394	0x08044728	2	sub_8044728	
1	thumb	code_8044394	0x0804472c	2	sub_804472C	
1	thumb	code_8044394	0x08044730	2	sub_8044730	
1	thumb	code_8044394	0x08044734	2	sub_8044734	
1	thumb	code_8044394	0x08044738	2	sub_8044738	
0	thumb	code_8044394	0x0804473c	131	sub_804473C	
0	thumb	code_8044394	0x080448a8	153	sub_80448A8	
0	thumb	code_8044394	0x08044a40	575	sub_8044A40	
0	thumb	code_8044394	0x08044f4c	162	sub_8044F4C	
0	thumb	code_8044394	0x08045098	110	sub_8045098	
0	thumb	code_8044394	0x0804519c	199	sub_804519C	
0	thumb	code_8044394	0x08045328	91	sub_8045328	
1	thumb	code_8044394	0x080453d8	43	sub_80453D8	
1	thumb	code_8044394	0x0804542c	60	sub_804542C	✅ 2026-09-02 opencode: 姊妹函数sub_80453D8同构(金币积累); fncheck OK
1	thumb	code_8044394	0x080454a4	125	sub_80454A4	✅ 2026-09-02 default: 队伍EXP发放; 给party成员obj[i](obj[0xAB]∉{7,8}且obj[0xBE]!=0xFF)按sub_80487A4→gPartyStats映射加exp并升级; 首循环ldrb obj[0xBE]死读靠volatile保形(规则121); fncheck OK 252B	
1	thumb	code_8044394	0x080455a0	108	sub_80455A0	✅ 2026-09-04 claude-455a0: 战斗基础属性getter(按stat 0-7查gPartyStats[f].max_hp/max_mp/base_atc..noa); f=dec(gBattleFormationIds[obj[objIdx*0xC8+0xBB]]); 关键=返回u32/int且switch无显式default return→默认fall-through返回r0=base(无截断)+base保r0使index分配落r2/r3/r1; struct须0x40(stride lsls#6); 模板=sub_8048818同索引式; fncheck 232B	
1	thumb	code_8044394	0x08045688	145	sub_8045688	✅ 2026-09-04 claude-45688: sub_80455A0 的 setter 对应版(3参 objIdx/stat/val); 索引式同 getter(base=GetObjPool 直用 r0 无拷贝, 因无 default-return); switch(stat 0..7) 对 gPartyStats[f] 的 max_hp/max_mp/(base_atc+atc)/(base_def+def)/(base_agl+agl)/(base_men+men)/(base_res+res)/(base_noa+noa) += val; struct 须 0x40; 原型 void→(u8,u8,u8) 全(仅挂起 sub_8049AD8 调用); fncheck 292B	
1	thumb	code_8044394	0x080457ac	93	sub_80457AC	✅ 2026-09-04 claude-457ac: 同步5编队槽战斗对象→gPartyStats(hp=obj[0x6C]?:1,mp=obj[0x70],equip_slot5/6=obj[0x91/0x92],fu[1]=(0x91||0x92==0xb3)?0:obj[0x88],Stats_BuildSkillList); 索引式同getter; 关键=hp后需 do{}while(0) 调度屏障把 fu[1]的 movs r6,#0 压到 mp ldrh 延迟槽(否则hoist到hp store前,差0x3e); 符号 gPartyMemberIds(小写s,iwram.h); fncheck 180B	
1	thumb	code_8044394	0x08045860	111	sub_8045860	✅ 2026-09-04 claude-45860: 收集战斗对象可学习技能→buf[0..7](初值0xff), 返回计数c(s8); f=dec(gBattleFormationIds[obj[objIdx*0xC8+0xBB]]), while(obj[0xAA]<gPartyStats[f].lv){id=ItemFindSlot(++obj[0xAA],...);if(id!=0xff&&sub_8048868(idx,id))buf[c++]=id-1}; 关键=①首个GetObjPool存**独立变量p1**(用后即死→留r0无拷贝+fid落r2在call后载入)②i/j合并为单 s8 c(共用r5)③返回s8无显式default; 模板sub_8048818/868同索引; fncheck 224B	
0	thumb	code_8044394	0x08045940	104	sub_8045940	⏸ 2026-09-04 claude-45940: 战斗技能按类别过滤收集(8槽,switch cat 0-7范围判定,buf[count++]=i); 突破=struct视图(obj->skills[i])使 obj+0x99 hoist进r7+buf→r6, count设int修i/count互换, case写 if(v>hi)break;if(v<lo)break 避combine减法技巧; 卡点=①u8值目标用有符号cmp(bgt/blt常量14/22/26/30)我方转无符号(bhi/bls 13/21/25/29),s8又加lsl/asr符号扩展 ②count需u8(目标++有lsl/lsr截断)但u8时i抢r4互换; 候选permuter/sub_8045940/base.c LCS57/83; 详情progress	
0	thumb	code_8044394	0x08045a10	52	sub_8045A10	⏸ 已合入真C (src/code_8044394.c 0x08045A10) 但字节 FAIL 96B 差~22B: 目标尾部 adds r1,r4 #0(拷val)+asrs #0x10(s16扩展t) 出不来 — 穷举20+写法(x=x/守卫/别名/改s16 t/复用b/off/v提前)全不触发, permuter 280s 平台期220分; 注: 语义等价(s16 vs u16 仅 t>=0x8000 时分支), 但铁律禁语义合入; 头部 ldr 偏移差已按规则77定性为双字面池(无解,不影响); 真实根因疑 t 非同槽 u16 读取(sibling sub_8045B90 同表同调用形状, 需对照其 home); 基线本身红(见 INCIDENTS 2026-09-03) 注意甄别; mk脚本 .scratch/gpnux/45a10/
0	thumb	code_8044394	0x08045a74	150	sub_8045A74	
1	thumb	code_8044394	0x08045b90	51	sub_8045B90	
0	thumb	code_8044394	0x08045bf4	142	sub_8045BF4	
0	thumb	code_8044394	0x08045d00	234	sub_8045D00	
1	thumb	code_8044394	0x08045eb8	50	sub_8045EB8	✅ 2026-09-02 gpnux: Sub6C{pad[0x21],ids[6]} 视图还原 (p+0x21)+i 取址树 + u8(u8,u8) 原型触发返回值截断; 末尾 `*flags |= extra(恒0)` 被 CSE 折叠但保住 movs r7,#0 (坑11); fncheck 88B OK
1	thumb	code_8044394	0x08045f10	69	sub_8045F10	✅ 2026-09-03 gpnux: src 注释里的候选直接合入即 132B 全等(fncheck OK, make+SHA1 绿) — 旧 3-home 卡点未复现(旧 score 系过期评分环境, 接手先跑字节判定); 语义=obj[0xBE]!=0xFF→1, dir=obj[0xAB]<=8 查 1<<dir&dirMask→2; 形状分析见 progress.md
1	thumb	code_8044394	0x08045f94	100	sub_8045F94	✅ 2026-09-04 gpnux: 姊妹 sub_8046060 同族, 仅 sub_801CBA4 第2实参=4 (vs 0xA); 套用规则135 (moveBits(u16)算→walkOfs=0→stateFlags=int拷→store, 0x200与末尾0共用r3), permuter base=0 + fndiff score 0, fncheck OK 204B; make+SHA1绿	
1	thumb	code_8044394	0x08046060	100	sub_8046060	✅ 2026-09-04 opencode-46060: 对象行动状态推进(方向槽obj[0xAB]只增不减, arg1==8=离场SetMoveState(2), 1..7=步行SetMoveState(1)+按obj[0xBE]<=0xA分派CBA4(0xA)/CA08); 尾部位段 case1 fallthrough B8|=0x10/B0|=0x200/A8=0; 与姊妹sub_8045F94仅差CBA4第2实参(0xA vs 4); 关键=第5实参0与obj[0xA8]=0须两个独立变量+0x200块须moveBits(u16)算→walkOfs=0→stateFlags=int拷→store(moveBits直store则零落r1@ba, 差4B); fncheck OK 204B; make+SHA1绿
1	thumb	code_8044394	0x0804612c	124	sub_804612C	✅ 2026-09-04 gpnux: 对象入池/行走分派 (sub_8046060 家族); 方向槽=arg1-2 或 arg1==0xB 进入, ==8 时在 GetObjPool 槽里找 field_BE 匹配下标 i 调 sub_801DD04(obj,i,0x6C+arg2), 否则清方向按 0xBE<=0xA 分派 CBA4/CA08; 尾部清 B8 bit4; 关键=(u16)(arg1+0xFFFE) 回绕减2 (规则135) + pool 指针复用为 &obj[0xB8] (规则87) + prev/zero 独立变量; permuter base=0 + fndiff 0, fncheck OK 240B; make红为并发 (见 INCIDENTS), 非本函数	
0	thumb	code_8044394	0x0804621c	105	sub_804621C	
1	thumb	code_8044394	0x080462e4	226	sub_80462E4	⏸真C待攻(现 INCLUDE_ASM matchings 保 status=1 字节绿): 231指令+r8/sb/sl三连(坑1:合并真C恐泄漏破同TU)+栈buf[12]+3调用(GetObjPool/sub_8045F10/sub_801F884); 语义=obj池按 sub_8045F10==2 收集索引到buf, 再按 sub_801F884(arg0) 的 nibble 过滤写回 arg1; 候选 permuter/sub_80462E4/v1.c 差320/456B(寄存器分配/循环peel全不同); 需专项逐块攻
0	thumb	code_8044394	0x08046480	110	sub_8046480	
0	thumb	code_8044394	0x08046558	150	sub_8046558	
1	thumb	code_8044394	0x0804666c	67	sub_804666C	✅ 2026-09-04 opencode-46060: 行动点收集处理(sub_804DE8C重置+收集0x5F10(obj,0x43)==2槽号到buf+逐个sub_80466F0(obj,槽号)); 同构sub_8046C50; 2026-09-02卡点真因=第2实参是indices[j]本身非0(挂起note的寄存器home分析走偏); fncheck OK 132B; make+SHA1绿
0	thumb	code_8044394	0x080466f0	734	sub_80466F0	
1	thumb	code_8044394	0x08046c50	68	sub_8046C50	
0	thumb	code_8044394	0x08046cd4	176	sub_8046CD4	
0	thumb	code_8044394	0x08046e18	122	sub_8046E18	
0	thumb	code_8044394	0x08046f0c	140	sub_8046F0C	
0	thumb	code_8044394	0x08047024	195	sub_8047024	
0	thumb	code_8044394	0x080471ac	168	sub_80471AC	
0	thumb	code_8044394	0x080472e8	232	sub_80472E8	
0	thumb	code_8044394	0x0804753c	194	sub_804753C	
0	thumb	code_8044394	0x080476dc	526	sub_80476DC	
0	thumb	code_8044394	0x08047b1c	243	sub_8047B1C	
0	thumb	code_8044394	0x08047d28	84	sub_8047D28	
0	thumb	code_8044394	0x08047dc8	210	sub_8047DC8	
